mjd,R,err_R,B,err_B,V,err_V,i',err_i',r',err_r'
54129.20744680851,16.206111160070787,0.050975560540225895,18.380622443438575,0.21822525089758957,17.02651384633792,0.06473040767577279,15.98126528439942,0.11639128763289025,16.458304191447084,0.07345591655922395
54130.21276595745,16.226110218451613,0.051288525488439304,18.40075132746616,0.21862029139416592,17.047082604609255,0.06504221118141969,16.002258054571858,0.11663802728850071,16.479244585113072,0.07371715805459036
54131.21808510638,16.245764543897703,0.05160926401131713,18.42066610006945,0.21897377980758684,17.067319843215557,0.06535549634177026,16.022822825828438,0.11687114258477159,16.49979123589998,0.07397855233976021
54132.22340425532,16.265071008670354,0.05193749553568383,18.440356549221747,0.21929115720647605,17.087221120657844,0.06567072751277164,16.04295983144499,0.11709288877126672,16.5199426119229,0.07424080656798081
54133.22872340425,16.28402665031111,0.052272703914872466,18.45981224063517,0.21957730106804077,17.106782098052886,0.0659881072206883,16.06266967164212,0.11730519181279879,16.539697450250095,0.0745043652522028
54134.234042553195,16.30262865981102,0.05261411725512788,18.479022600093813,0.21983652741962553,17.12599854330267,0.06630755666094165,16.081953254250585,0.11750964315356692,16.559054721259304,0.07476939586956978
54135.23936170213,16.320874369689705,0.05296069033623788,18.497976989616326,0.22007260003739737,17.144866334119598,0.06662869909485322,16.10081173831565,0.11770749827590705,16.578013594402655,0.07503577723294899
54136.244680851065,16.338761242014506,0.053311090007922786,18.516664777017475,0.220288745494203,17.163381459853326,0.06695084640255934,16.11924648088796,0.11789967860718253,16.59657340552183,0.0753030907146845
54137.25,16.356286856376414,0.05366368390260687,18.535075398569774,0.22048767293843985,17.181540022086878,0.06727298901087675,16.137258987186616,0.11808677638709236,16.61473362580896,0.07557061438956764
54138.255319148935,16.373448897846465,0.05401653272284215,18.553198414582262,0.22067159760630564,17.199338233985536,0.06759378942033228,16.15485086425467,0.11826906216042034,16.63249383249139,0.07583732020718706
54139.26063829787,16.39024514493255,0.05436738633589041,18.57102355782918,0.2208422672036285,17.216772418409803,0.06791157951116318,16.172023778177326,0.11844649464441057,16.64985368128042,0.07610187428537693
54140.265957446805,16.40667345756318,0.05471368382050317,18.58854077487033,0.22100099043772667,17.233839004815785,0.0682243617942442,16.1887794148779,0.11861873278476036,16.66681288060859,0.0763626404467398
54141.27127659575,16.422731765112665,0.0550525575966317,18.605740260383527,0.22114866713003895,17.250534524981568,0.06852981475286173,16.20511944445841,0.11878514989367475,16.683371167646918,0.07661768712643839
54142.27659574468,16.43841805449484,0.055380841718114526,18.62261248472973,0.22128581948618334,17.266855607617806,0.06882530241471127,16.221045489014045,0.11894484983766034,16.699528286077154,0.07686479779337979
54143.28191489362,16.45373035834298,0.055695084399390915,18.639148215031952,0.2214126242405874,17.282798971928173,0.06910788828404829,16.23655909381086,0.11909668530901434,16.71528396558081,0.07710148504764971
